지점,지점명,일시,기온(°C),습도(%),
108,서울,2019-03-18 7:00,1.4,77,37.49022
108,서울,2019-03-18 8:00,2.1,66,39.93514
108,서울,2019-03-18 9:00,4.3,56,44.15892
108,서울,2019-03-18 10:00,7.5,40,49.625
108,서울,2019-03-18 11:00,9.5,32,52.4286
108,서울,2019-03-18 12:00,11.8,26,55.17732
108,서울,2019-03-18 13:00,13.1,24,56.59156
108,서울,2019-03-18 14:00,13.5,21,57.03865
108,서울,2019-03-18 15:00,14.1,24,57.63916
108,서울,2019-03-18 16:00,12.9,25,56.36675
108,서울,2019-03-18 17:00,10.9,29,54.11139
108,서울,2019-03-18 18:00,9.6,29,52.68516
108,서울,2019-03-18 19:00,8.5,30,51.4195
108,서울,2019-03-18 20:00,7.8,33,50.44726
108,서울,2019-03-18 21:00,7,34,49.4642
108,서울,2019-03-18 22:00,6.7,37,48.89021
108,서울,2019-03-18 23:00,6.3,39,48.25843
108,서울,2019-03-19 0:00,5.8,39,47.66038
108,서울,2019-03-19 1:00,5.4,40,47.0924
108,서울,2019-03-19 2:00,5.1,40,46.7306
108,서울,2019-03-19 3:00,4.8,46,45.79592
108,서울,2019-03-19 4:00,4.5,47,45.31785
108,서울,2019-03-19 5:00,4.2,47,44.93526
108,서울,2019-03-19 6:00,3.8,50,44.109
108,서울,2019-03-19 7:00,3.5,51,43.60915
108,서울,2019-03-19 8:00,4.2,48,44.83384
108,서울,2019-03-19 9:00,6.7,41,48.58353
108,서울,2019-03-19 10:00,9.6,32,52.54128
108,서울,2019-03-19 11:00,12.3,22,55.79594
108,서울,2019-03-19 12:00,13.6,24,57.11536
108,서울,2019-03-19 13:00,14.7,31,58.28543
108,서울,2019-03-19 14:00,15.8,35,59.5677
108,서울,2019-03-19 15:00,16.7,41,60.74253
108,서울,2019-03-19 16:00,16.3,46,60.34802
108,서울,2019-03-19 17:00,15.9,50,59.8995
108,서울,2019-03-19 18:00,14.4,57,57.93892
108,서울,2019-03-19 19:00,12.6,65,55.3191
108,서울,2019-03-19 20:00,11.5,72,53.5162
108,서울,2019-03-19 21:00,10.6,76,51.99344
108,서울,2019-03-19 22:00,9.9,79,50.76479
108,서울,2019-03-19 23:00,9.4,79,49.96874
108,서울,2019-03-20 0:00,9.1,81,49.38529
108,서울,2019-03-20 1:00,8.5,83,48.30045
108,서울,2019-03-20 2:00,8.4,82,48.19712
108,서울,2019-03-20 3:00,8.1,84,47.58496
108,서울,2019-03-20 4:00,7.8,85,47.0267
108,서울,2019-03-20 5:00,7.4,84,46.43584
108,서울,2019-03-20 6:00,7.2,84,46.10752
108,서울,2019-03-20 7:00,7.6,80,47.0352
108,서울,2019-03-20 8:00,8.5,75,48.77125
108,서울,2019-03-20 9:00,10.2,69,51.66262
108,서울,2019-03-20 10:00,11.5,63,53.77855
108,서울,2019-03-20 11:00,12.4,57,55.19032
108,서울,2019-03-20 12:00,13.3,52,56.48384
108,서울,2019-03-20 13:00,14.4,44,57.94464
108,서울,2019-03-20 14:00,14.4,44,57.94464
108,서울,2019-03-20 15:00,13.4,63,56.50258
108,서울,2019-03-20 16:00,11.9,77,53.99937
108,서울,2019-03-20 17:00,11.1,87,52.41043
108,서울,2019-03-20 18:00,10.7,88,51.70484
108,서울,2019-03-20 19:00,10.3,93,50.82721
108,서울,2019-03-20 20:00,9.9,94,50.08994
108,서울,2019-03-20 21:00,9.8,96,49.82392
108,서울,2019-03-20 22:00,9.6,96,49.47184
108,서울,2019-03-20 23:00,9.4,96,49.11976
108,서울,2019-03-21 0:00,9.3,96,48.94372
108,서울,2019-03-21 1:00,9.4,97,49.06982
108,서울,2019-03-21 2:00,9.5,97,49.24685
108,서울,2019-03-21 3:00,9.6,97,49.42388
108,서울,2019-03-21 4:00,9.6,97,49.42388
108,서울,2019-03-21 5:00,8.7,97,47.83061
108,서울,2019-03-21 6:00,8.3,97,47.12249
108,서울,2019-03-21 7:00,8.1,97,46.76843
108,서울,2019-03-21 8:00,8.2,97,46.94546
108,서울,2019-03-21 9:00,8.1,97,46.76843
108,서울,2019-03-21 10:00,8.8,97,48.00764
108,서울,2019-03-21 11:00,9,92,48.6312
108,서울,2019-03-21 12:00,9.9,78,50.80978
108,서울,2019-03-21 13:00,10.9,71,52.63761
108,서울,2019-03-21 14:00,10.4,71,51.88116
108,서울,2019-03-21 15:00,10,68,51.408
108,서울,2019-03-21 16:00,9.3,59,50.82813
108,서울,2019-03-21 17:00,7.6,57,48.59368
108,서울,2019-03-21 18:00,5.7,55,46.15565
108,서울,2019-03-21 19:00,4.4,56,44.29536
108,서울,2019-03-21 20:00,3.7,59,43.02117
108,서울,2019-03-21 21:00,3.3,64,41.91188
108,서울,2019-03-21 22:00,2.7,65,40.92945
108,서울,2019-03-21 23:00,2.4,62,40.85112
108,서울,2019-03-22 0:00,1.9,63,40.01503
108,서울,2019-03-22 1:00,1.6,61,39.83924
108,서울,2019-03-22 2:00,1.2,62,39.14256
108,서울,2019-03-22 3:00,0.8,62,38.57304
108,서울,2019-03-22 4:00,0.4,62,38.00352
108,서울,2019-03-22 5:00,-0.1,60,37.5796
108,서울,2019-03-22 6:00,-0.6,58,37.17548
108,서울,2019-03-22 7:00,-0.5,55,37.75775
108,서울,2019-03-22 8:00,-0.3,53,38.32059
108,서울,2019-03-22 9:00,0.6,50,39.933
108,서울,2019-03-22 10:00,2.3,41,43.23357
108,서울,2019-03-22 11:00,3.6,38,45.13632
108,서울,2019-03-22 12:00,4.7,34,46.82702
108,서울,2019-03-22 13:00,5.8,30,48.4306
108,서울,2019-03-22 14:00,7.4,27,50.41102
108,서울,2019-03-22 15:00,7.7,25,50.86775
108,서울,2019-03-22 16:00,8.3,21,51.74557
108,서울,2019-03-22 17:00,7.8,23,51.10506
108,서울,2019-03-22 18:00,7,23,50.2749
108,서울,2019-03-22 19:00,5.4,31,47.89826
108,서울,2019-03-22 20:00,4.7,33,46.92349
108,서울,2019-03-22 21:00,4,35,45.921
108,서울,2019-03-22 22:00,3.4,38,44.89908
108,서울,2019-03-22 23:00,2.7,39,43.95247
108,서울,2019-03-23 0:00,2.2,40,43.2332
108,서울,2019-03-23 1:00,1.4,42,42.01012
108,서울,2019-03-23 2:00,0.8,44,41.00448
108,서울,2019-03-23 3:00,0.3,45,40.24165
108,서울,2019-03-23 4:00,0.3,45,40.24165
108,서울,2019-03-23 5:00,0.2,53,38.98794
108,서울,2019-03-23 6:00,-0.4,55,37.8932
108,서울,2019-03-23 7:00,-0.2,56,38.01912
108,서울,2019-03-23 8:00,1.1,49,40.71761
108,서울,2019-03-23 9:00,3.9,58,43.40438
108,서울,2019-03-23 10:00,5.4,59,45.39114
108,서울,2019-03-23 11:00,6.5,55,47.23925
108,서울,2019-03-23 12:00,5.4,64,44.94344
108,서울,2019-03-23 13:00,4.7,84,42.00352
108,서울,2019-03-23 14:00,5.3,70,44.2559
108,서울,2019-03-23 15:00,6.6,48,47.91832
108,서울,2019-03-23 16:00,6.9,35,49.27485
108,서울,2019-03-23 17:00,7.3,27,50.30329
108,서울,2019-03-23 18:00,6.2,28,49.03664
108,서울,2019-03-23 19:00,4.8,34,46.94168
108,서울,2019-03-23 20:00,3.8,37,45.47894
108,서울,2019-03-23 21:00,3.2,38,44.66184
108,서울,2019-03-23 22:00,2.7,36,44.30128
108,서울,2019-03-23 23:00,2.1,36,43.60144
108,서울,2019-03-24 0:00,1.5,39,42.51715
108,서울,2019-03-24 1:00,1,44,41.2536
108,서울,2019-03-24 2:00,0.4,47,40.08912
108,서울,2019-03-24 3:00,-0.2,52,38.59904
108,서울,2019-03-24 4:00,-0.4,52,38.33408
108,서울,2019-03-24 5:00,-0.6,57,37.32442
108,서울,2019-03-24 6:00,-0.3,56,37.88268
108,서울,2019-03-24 7:00,-0.8,62,36.29496
108,서울,2019-03-24 8:00,0.3,48,39.82156
108,서울,2019-03-24 9:00,3,42,43.9714
108,서울,2019-03-24 10:00,5.1,35,47.19315
108,서울,2019-03-24 11:00,7.6,30,50.4232
108,서울,2019-03-24 12:00,8.6,33,51.35662
108,서울,2019-03-24 13:00,9.3,31,52.25417
108,서울,2019-03-24 14:00,9,30,51.973
108,서울,2019-03-24 15:00,9,32,51.8652
108,서울,2019-03-24 16:00,9,39,51.4879
108,서울,2019-03-24 17:00,8.3,34,50.95478
108,서울,2019-03-24 18:00,7.2,31,49.90868
108,서울,2019-03-24 19:00,5.5,41,47.12445
108,서울,2019-03-24 20:00,4.6,57,44.47078
108,서울,2019-03-24 21:00,4,54,43.9564
108,서울,2019-03-24 22:00,3.7,57,43.23391
108,서울,2019-03-24 23:00,3.6,61,42.66704
108,서울,2019-03-25 0:00,3.3,63,42.02221
108,서울,2019-03-25 1:00,3.2,64,41.76752
108,서울,2019-03-25 2:00,3.5,65,42.09225
108,서울,2019-03-25 3:00,2.9,67,40.99157
108,서울,2019-03-25 4:00,3.2,66,41.54488
108,서울,2019-03-25 5:00,3.5,66,41.9839
108,서울,2019-03-25 6:00,3.8,66,42.42292
108,서울,2019-03-25 7:00,3.8,67,42.31754
108,서울,2019-03-25 8:00,4.2,65,43.1097
108,서울,2019-03-25 9:00,5.6,60,45.5824
108,서울,2019-03-25 10:00,7.1,57,47.90653
108,서울,2019-03-25 11:00,7.8,55,49.0001
108,서울,2019-03-25 12:00,9,50,50.895
108,서울,2019-03-25 13:00,10.2,51,52.41898
108,서울,2019-03-25 14:00,10.6,50,52.983
108,서울,2019-03-25 15:00,10.6,48,53.05912
108,서울,2019-03-25 16:00,11.2,46,53.89448
108,서울,2019-03-25 17:00,11.1,46,53.76794
108,서울,2019-03-25 18:00,10.4,44,52.96224
108,서울,2019-03-25 19:00,9.5,46,51.7433
108,서울,2019-03-25 20:00,8.8,48,50.74576
108,서울,2019-03-25 21:00,8.3,53,49.79901
108,서울,2019-03-25 22:00,7.8,56,48.93432
108,서울,2019-03-25 23:00,7.5,55,48.59375
108,서울,2019-03-26 0:00,7.7,61,48.46403
108,서울,2019-03-26 1:00,7.7,70,47.8631
108,서울,2019-03-26 2:00,7.7,75,47.52925
108,서울,2019-03-26 3:00,7.5,78,47.0125
108,서울,2019-03-26 4:00,7.5,79,46.94375
108,서울,2019-03-26 5:00,7.4,80,46.7148
108,서울,2019-03-26 6:00,7.5,82,46.7375
108,서울,2019-03-26 7:00,7.5,82,46.7375
108,서울,2019-03-26 8:00,7.8,79,47.42138
108,서울,2019-03-26 9:00,8.8,71,49.46052
108,서울,2019-03-26 10:00,11.1,61,53.27129
108,서울,2019-03-26 11:00,13.3,47,56.54049
108,서울,2019-03-26 12:00,14.1,30,57.6187
108,서울,2019-03-26 13:00,15,30,58.615
108,서울,2019-03-26 14:00,16.6,27,60.32218
108,서울,2019-03-26 15:00,17,27,60.7531
108,서울,2019-03-26 16:00,17.5,25,61.23125
108,서울,2019-03-26 17:00,17.3,24,60.99148
108,서울,2019-03-26 18:00,15.9,31,59.62571
108,서울,2019-03-26 19:00,13.4,37,56.77142
108,서울,2019-03-26 20:00,11.9,39,54.95659
108,서울,2019-03-26 21:00,11.1,38,54.03282
108,서울,2019-03-26 22:00,10.7,38,53.55834
108,서울,2019-03-26 23:00,10.1,40,52.7606
108,서울,2019-03-27 0:00,9.2,52,51.05216
108,서울,2019-03-27 1:00,9.7,47,51.94941
108,서울,2019-03-27 2:00,9.9,50,52.0695
108,서울,2019-03-27 3:00,10,62,51.672
108,서울,2019-03-27 4:00,9.9,71,51.12471
108,서울,2019-03-27 5:00,9.8,74,50.83548
108,서울,2019-03-27 6:00,9.7,76,50.58728
108,서울,2019-03-27 7:00,10.1,75,51.25525
108,서울,2019-03-27 8:00,10.6,72,52.14568
108,서울,2019-03-27 9:00,11.7,66,53.98378
108,서울,2019-03-27 10:00,12.8,61,55.67492
108,서울,2019-03-27 11:00,14.6,53,58.20762
108,서울,2019-03-27 12:00,15.8,49,59.75558
108,서울,2019-03-27 13:00,15.5,49,59.36705
108,서울,2019-03-27 14:00,15.8,49,59.75558
108,서울,2019-03-27 15:00,15.1,49,58.84901
108,서울,2019-03-27 16:00,14,55,57.398
108,서울,2019-03-27 17:00,12.6,64,55.33736
108,서울,2019-03-27 18:00,11.6,70,53.7248
108,서울,2019-03-27 19:00,10.9,74,52.53234
108,서울,2019-03-27 20:00,10.5,76,51.8372
108,서울,2019-03-27 21:00,10,77,51.012
108,서울,2019-03-27 22:00,9.7,78,50.49334
108,서울,2019-03-27 23:00,9.5,79,50.12795
108,서울,2019-03-28 0:00,8.9,82,49.00802
108,서울,2019-03-28 1:00,8.6,82,48.52148
108,서울,2019-03-28 2:00,8.3,84,47.91328
108,서울,2019-03-28 3:00,7.7,85,46.86155
108,서울,2019-03-28 4:00,7.2,84,46.10752
108,서울,2019-03-28 5:00,6.7,80,45.5934
108,서울,2019-03-28 6:00,6.1,83,44.38437
108,서울,2019-03-28 7:00,5.6,85,43.3934
108,서울,2019-03-28 8:00,6,79,44.5556
108,서울,2019-03-28 9:00,7.2,65,47.4702
108,서울,2019-03-28 10:00,9.1,56,50.70804
108,서울,2019-03-28 11:00,11,52,53.4368
108,서울,2019-03-28 12:00,12.5,38,55.6935
108,서울,2019-03-28 13:00,13.7,27,57.19801
108,서울,2019-03-28 14:00,14.2,17,57.76086
108,서울,2019-03-28 15:00,14.1,20,57.6528
108,서울,2019-03-28 16:00,13.8,24,57.32488
108,서울,2019-03-28 17:00,12.9,29,56.30559
108,서울,2019-03-28 18:00,11.3,32,54.45684
108,서울,2019-03-28 19:00,9.7,31,52.70093
108,서울,2019-03-28 20:00,8.8,35,51.4722
108,서울,2019-03-28 21:00,8.4,37,50.88992
108,서울,2019-03-28 22:00,8.4,39,50.77024
108,서울,2019-03-28 23:00,8.1,45,50.03455
108,서울,2019-03-29 0:00,7.9,39,50.17219
108,서울,2019-03-29 1:00,7.7,40,49.8662
108,서울,2019-03-29 2:00,7.2,40,49.2632
108,서울,2019-03-29 3:00,6.9,37,49.12547
108,서울,2019-03-29 4:00,6.4,26,49.41336
108,서울,2019-03-29 5:00,6.3,29,49.06473
108,서울,2019-03-29 6:00,5.6,33,47.94652
108,서울,2019-03-29 7:00,5.6,35,47.7714
108,서울,2019-03-29 8:00,5.9,35,48.11835
108,서울,2019-03-29 9:00,7.7,32,50.40036
108,서울,2019-03-29 10:00,10.2,32,53.21736
108,서울,2019-03-29 11:00,11.4,29,54.65994
108,서울,2019-03-29 12:00,12.3,26,55.71102
108,서울,2019-03-29 13:00,13.8,23,57.33126
108,서울,2019-03-29 14:00,14.8,20,58.3584
108,서울,2019-03-29 15:00,14.9,22,58.46822
108,서울,2019-03-29 16:00,14.1,27,57.62893
108,서울,2019-03-29 17:00,12.7,30,56.0689
108,서울,2019-03-29 18:00,11.4,30,54.6298
108,서울,2019-03-29 19:00,9.4,32,52.31592
108,서울,2019-03-29 20:00,8.2,28,51.21104
108,서울,2019-03-29 21:00,7.9,38,50.23698
